image_id,pred_instance_count,gt_instance_count,tp,fp,fn,object_precision,object_recall,object_f1,mean_matched_iou,merge_count,split_count,count_error,density_bucket,prediction_status,pred_file,gt_file
socal-fire_00001099,2,2,2,0,0,1.0,1.0,1.0,0.749428,0,0,0,sparse,present,socal-fire_00001099_pre_disaster.png,socal-fire_00001099_pre_disaster_target.png
socal-fire_00001111,10,10,4,6,6,0.4,0.4,0.4,0.706381,1,1,0,medium,present,socal-fire_00001111_pre_disaster.png,socal-fire_00001111_pre_disaster_target.png
socal-fire_00001114,2,2,1,1,1,0.5,0.5,0.5,0.845588,0,0,0,sparse,present,socal-fire_00001114_pre_disaster.png,socal-fire_00001114_pre_disaster_target.png
socal-fire_00001119,0,0,0,0,0,1.0,1.0,1.0,,0,0,0,sparse,present,socal-fire_00001119_pre_disaster.png,socal-fire_00001119_pre_disaster_target.png
socal-fire_00001126,0,0,0,0,0,1.0,1.0,1.0,,0,0,0,sparse,present,socal-fire_00001126_pre_disaster.png,socal-fire_00001126_pre_disaster_target.png
socal-fire_00001128,1,1,1,0,0,1.0,1.0,1.0,0.940299,0,0,0,sparse,present,socal-fire_00001128_pre_disaster.png,socal-fire_00001128_pre_disaster_target.png
socal-fire_00001137,0,0,0,0,0,1.0,1.0,1.0,,0,0,0,sparse,present,socal-fire_00001137_pre_disaster.png,socal-fire_00001137_pre_disaster_target.png
socal-fire_00001138,3,3,2,1,1,0.666667,0.666667,0.666667,0.686987,0,0,0,sparse,present,socal-fire_00001138_pre_disaster.png,socal-fire_00001138_pre_disaster_target.png
socal-fire_00001141,5,5,5,0,0,1.0,1.0,1.0,0.710308,0,0,0,medium,present,socal-fire_00001141_pre_disaster.png,socal-fire_00001141_pre_disaster_target.png
socal-fire_00001147,0,1,0,0,1,0.0,0.0,0.0,,0,0,-1,sparse,present,socal-fire_00001147_pre_disaster.png,socal-fire_00001147_pre_disaster_target.png
socal-fire_00001151,1,0,0,1,0,0.0,1.0,0.0,,0,0,1,sparse,present,socal-fire_00001151_pre_disaster.png,socal-fire_00001151_pre_disaster_target.png
socal-fire_00001153,5,3,3,2,0,0.6,1.0,0.75,0.779813,0,0,2,sparse,present,socal-fire_00001153_pre_disaster.png,socal-fire_00001153_pre_disaster_target.png
socal-fire_00001163,0,0,0,0,0,1.0,1.0,1.0,,0,0,0,sparse,present,socal-fire_00001163_pre_disaster.png,socal-fire_00001163_pre_disaster_target.png
socal-fire_00001164,1,1,1,0,0,1.0,1.0,1.0,0.840136,0,0,0,sparse,present,socal-fire_00001164_pre_disaster.png,socal-fire_00001164_pre_disaster_target.png
socal-fire_00001168,0,0,0,0,0,1.0,1.0,1.0,,0,0,0,sparse,present,socal-fire_00001168_pre_disaster.png,socal-fire_00001168_pre_disaster_target.png
socal-fire_00001172,15,15,12,3,3,0.8,0.8,0.8,0.723621,1,0,0,medium,present,socal-fire_00001172_pre_disaster.png,socal-fire_00001172_pre_disaster_target.png
socal-fire_00001181,0,0,0,0,0,1.0,1.0,1.0,,0,0,0,sparse,present,socal-fire_00001181_pre_disaster.png,socal-fire_00001181_pre_disaster_target.png
socal-fire_00001183,0,0,0,0,0,1.0,1.0,1.0,,0,0,0,sparse,present,socal-fire_00001183_pre_disaster.png,socal-fire_00001183_pre_disaster_target.png
socal-fire_00001188,5,8,5,0,3,1.0,0.625,0.769231,0.756767,0,0,-3,medium,present,socal-fire_00001188_pre_disaster.png,socal-fire_00001188_pre_disaster_target.png
socal-fire_00001189,38,53,31,7,22,0.815789,0.584906,0.681319,0.779626,2,0,-15,dense,present,socal-fire_00001189_pre_disaster.png,socal-fire_00001189_pre_disaster_target.png
socal-fire_00001191,0,0,0,0,0,1.0,1.0,1.0,,0,0,0,sparse,present,socal-fire_00001191_pre_disaster.png,socal-fire_00001191_pre_disaster_target.png
socal-fire_00001193,25,23,20,5,3,0.8,0.869565,0.833333,0.813083,0,1,2,medium,present,socal-fire_00001193_pre_disaster.png,socal-fire_00001193_pre_disaster_target.png
socal-fire_00001199,46,57,32,14,25,0.695652,0.561404,0.621359,0.798326,5,0,-11,dense,present,socal-fire_00001199_pre_disaster.png,socal-fire_00001199_pre_disaster_target.png
socal-fire_00001200,0,0,0,0,0,1.0,1.0,1.0,,0,0,0,sparse,present,socal-fire_00001200_pre_disaster.png,socal-fire_00001200_pre_disaster_target.png
socal-fire_00001205,0,0,0,0,0,1.0,1.0,1.0,,0,0,0,sparse,present,socal-fire_00001205_pre_disaster.png,socal-fire_00001205_pre_disaster_target.png
socal-fire_00001210,4,3,3,1,0,0.75,1.0,0.857143,0.814393,0,0,1,sparse,present,socal-fire_00001210_pre_disaster.png,socal-fire_00001210_pre_disaster_target.png
socal-fire_00001213,59,57,55,4,2,0.932203,0.964912,0.948276,0.815254,1,0,2,dense,present,socal-fire_00001213_pre_disaster.png,socal-fire_00001213_pre_disaster_target.png
socal-fire_00001214,12,15,10,2,5,0.833333,0.666667,0.740741,0.767251,1,0,-3,medium,present,socal-fire_00001214_pre_disaster.png,socal-fire_00001214_pre_disaster_target.png
socal-fire_00001219,31,44,15,16,29,0.483871,0.340909,0.4,0.739301,0,2,-13,dense,present,socal-fire_00001219_pre_disaster.png,socal-fire_00001219_pre_disaster_target.png
socal-fire_00001220,0,0,0,0,0,1.0,1.0,1.0,,0,0,0,sparse,present,socal-fire_00001220_pre_disaster.png,socal-fire_00001220_pre_disaster_target.png
socal-fire_00001222,0,0,0,0,0,1.0,1.0,1.0,,0,0,0,sparse,present,socal-fire_00001222_pre_disaster.png,socal-fire_00001222_pre_disaster_target.png
socal-fire_00001224,10,13,10,0,3,1.0,0.769231,0.869565,0.858952,0,0,-3,medium,present,socal-fire_00001224_pre_disaster.png,socal-fire_00001224_pre_disaster_target.png
socal-fire_00001226,1,1,1,0,0,1.0,1.0,1.0,0.855462,0,0,0,sparse,present,socal-fire_00001226_pre_disaster.png,socal-fire_00001226_pre_disaster_target.png
socal-fire_00001230,83,79,46,37,33,0.554217,0.582278,0.567901,0.767826,2,4,4,dense,present,socal-fire_00001230_pre_disaster.png,socal-fire_00001230_pre_disaster_target.png
socal-fire_00001236,67,79,43,24,36,0.641791,0.544304,0.589041,0.774625,3,2,-12,dense,present,socal-fire_00001236_pre_disaster.png,socal-fire_00001236_pre_disaster_target.png
socal-fire_00001240,0,0,0,0,0,1.0,1.0,1.0,,0,0,0,sparse,present,socal-fire_00001240_pre_disaster.png,socal-fire_00001240_pre_disaster_target.png
socal-fire_00001246,6,10,3,3,7,0.5,0.3,0.375,0.715758,0,0,-4,medium,present,socal-fire_00001246_pre_disaster.png,socal-fire_00001246_pre_disaster_target.png
socal-fire_00001247,0,0,0,0,0,1.0,1.0,1.0,,0,0,0,sparse,present,socal-fire_00001247_pre_disaster.png,socal-fire_00001247_pre_disaster_target.png
socal-fire_00001249,4,5,3,1,2,0.75,0.6,0.666667,0.723323,0,1,-1,medium,present,socal-fire_00001249_pre_disaster.png,socal-fire_00001249_pre_disaster_target.png
socal-fire_00001252,92,83,68,24,15,0.73913,0.819277,0.777143,0.738026,0,2,9,dense,present,socal-fire_00001252_pre_disaster.png,socal-fire_00001252_pre_disaster_target.png
socal-fire_00001262,29,25,23,6,2,0.793103,0.92,0.851852,0.788621,0,0,4,medium,present,socal-fire_00001262_pre_disaster.png,socal-fire_00001262_pre_disaster_target.png
socal-fire_00001265,138,145,102,36,43,0.73913,0.703448,0.720848,0.780095,9,4,-7,dense,present,socal-fire_00001265_pre_disaster.png,socal-fire_00001265_pre_disaster_target.png
socal-fire_00001266,0,0,0,0,0,1.0,1.0,1.0,,0,0,0,sparse,present,socal-fire_00001266_pre_disaster.png,socal-fire_00001266_pre_disaster_target.png
socal-fire_00001267,18,14,11,7,3,0.611111,0.785714,0.6875,0.756245,0,1,4,medium,present,socal-fire_00001267_pre_disaster.png,socal-fire_00001267_pre_disaster_target.png
socal-fire_00001273,13,27,9,4,18,0.692308,0.333333,0.45,0.722509,4,0,-14,medium,present,socal-fire_00001273_pre_disaster.png,socal-fire_00001273_pre_disaster_target.png
socal-fire_00001279,1,2,1,0,1,1.0,0.5,0.666667,0.728972,0,0,-1,sparse,present,socal-fire_00001279_pre_disaster.png,socal-fire_00001279_pre_disaster_target.png
socal-fire_00001281,5,6,2,3,4,0.4,0.333333,0.363636,0.887273,0,0,-1,medium,present,socal-fire_00001281_pre_disaster.png,socal-fire_00001281_pre_disaster_target.png
socal-fire_00001299,0,0,0,0,0,1.0,1.0,1.0,,0,0,0,sparse,present,socal-fire_00001299_pre_disaster.png,socal-fire_00001299_pre_disaster_target.png
socal-fire_00001305,0,0,0,0,0,1.0,1.0,1.0,,0,0,0,sparse,present,socal-fire_00001305_pre_disaster.png,socal-fire_00001305_pre_disaster_target.png
socal-fire_00001309,0,0,0,0,0,1.0,1.0,1.0,,0,0,0,sparse,present,socal-fire_00001309_pre_disaster.png,socal-fire_00001309_pre_disaster_target.png
socal-fire_00001316,0,0,0,0,0,1.0,1.0,1.0,,0,0,0,sparse,present,socal-fire_00001316_pre_disaster.png,socal-fire_00001316_pre_disaster_target.png
socal-fire_00001321,4,4,3,1,1,0.75,0.75,0.75,0.784885,0,0,0,sparse,present,socal-fire_00001321_pre_disaster.png,socal-fire_00001321_pre_disaster_target.png
socal-fire_00001326,0,0,0,0,0,1.0,1.0,1.0,,0,0,0,sparse,present,socal-fire_00001326_pre_disaster.png,socal-fire_00001326_pre_disaster_target.png
socal-fire_00001328,0,0,0,0,0,1.0,1.0,1.0,,0,0,0,sparse,present,socal-fire_00001328_pre_disaster.png,socal-fire_00001328_pre_disaster_target.png
socal-fire_00001329,0,0,0,0,0,1.0,1.0,1.0,,0,0,0,sparse,present,socal-fire_00001329_pre_disaster.png,socal-fire_00001329_pre_disaster_target.png
socal-fire_00001335,4,3,2,2,1,0.5,0.666667,0.571429,0.741462,0,0,1,sparse,present,socal-fire_00001335_pre_disaster.png,socal-fire_00001335_pre_disaster_target.png
socal-fire_00001358,0,0,0,0,0,1.0,1.0,1.0,,0,0,0,sparse,present,socal-fire_00001358_pre_disaster.png,socal-fire_00001358_pre_disaster_target.png
socal-fire_00001362,0,0,0,0,0,1.0,1.0,1.0,,0,0,0,sparse,present,socal-fire_00001362_pre_disaster.png,socal-fire_00001362_pre_disaster_target.png
socal-fire_00001371,0,0,0,0,0,1.0,1.0,1.0,,0,0,0,sparse,present,socal-fire_00001371_pre_disaster.png,socal-fire_00001371_pre_disaster_target.png
socal-fire_00001372,42,38,34,8,4,0.809524,0.894737,0.85,0.774375,0,3,4,dense,present,socal-fire_00001372_pre_disaster.png,socal-fire_00001372_pre_disaster_target.png
socal-fire_00001378,41,0,0,41,0,0.0,1.0,0.0,,0,0,41,sparse,present,socal-fire_00001378_pre_disaster.png,socal-fire_00001378_pre_disaster_target.png
socal-fire_00001384,0,0,0,0,0,1.0,1.0,1.0,,0,0,0,sparse,present,socal-fire_00001384_pre_disaster.png,socal-fire_00001384_pre_disaster_target.png
socal-fire_00001388,0,0,0,0,0,1.0,1.0,1.0,,0,0,0,sparse,present,socal-fire_00001388_pre_disaster.png,socal-fire_00001388_pre_disaster_target.png
socal-fire_00001395,0,0,0,0,0,1.0,1.0,1.0,,0,0,0,sparse,present,socal-fire_00001395_pre_disaster.png,socal-fire_00001395_pre_disaster_target.png
socal-fire_00001400,24,21,16,8,5,0.666667,0.761905,0.711111,0.818806,0,2,3,medium,present,socal-fire_00001400_pre_disaster.png,socal-fire_00001400_pre_disaster_target.png
